Wind speed(m/s),Temperature(C),Humidity,Air Pressure,Wind direction,Precipitation(mm),solar irradiation(kW/m2),Active Power(MW)_Hybrid_88W
0.74,0.35,0.22,0.99,0.21,0.44,0.81,0.7457
0.61,0.36,0.2,0.99,0.21,0.48,0.87,0.726
0.45,0.36,0.2,0.99,0.13,0.49,0.85,0.707
0.42,0.36,0.21,0.99,0.17,0.5,0.79,0.6846
0.58,0.35,0.22,0.99,0.2,0.49,0.68,0.6909
0.48,0.34,0.29,0.99,0.14,0.47,0.54,0.6722
0.4,0.31,0.47,0.99,0.22,0.46,0.37,0.6436
0.28,0.28,0.62,0.99,0.21,0.47,0.2,0.6156
0.22,0.27,0.68,0.99,0.21,0.48,0.03,0.5844
0.3,0.26,0.71,0.99,0.21,0.49,0,0.5954
0.32,0.25,0.74,0.99,0.13,0.47,0,0.6179
0.36,0.25,0.79,0.99,0.17,0.45,0,0.6299
0.19,0.25,0.83,0.99,0.2,0.42,0,0.6073
0.08,0.24,0.86,0.99,0.2,0.42,0,0.5926
0.08,0.23,0.88,0.99,0.2,0.42,0,0.5951
0.15,0.22,0.89,0.99,0.17,0.43,0,0.6114
0.25,0.21,0.91,0.99,0.18,0.41,0,0.6293
0.22,0.21,0.91,0.99,0.14,0.4,0,0.6328
0.14,0.24,0.88,0.99,0.13,0.42,0,0.6187
0.2,0.28,0.81,0.99,0.13,0.45,0.1,0.6364
0.24,0.32,0.72,0.99,0.13,0.45,0.3,0.6664
0.65,0.34,0.44,1,0.17,0.47,0.52,0.718
0.48,0.35,0.28,1,0.14,0.44,0.73,0.7078
0.56,0.36,0.25,1,0.14,0.4,0.76,0.7311
0.64,0.36,0.24,1,0.17,0.38,1,0.7821
0.55,0.36,0.22,1,0.21,0.38,0.61,0.6902
0.67,0.34,0.33,1,0.22,0.36,0.49,0.7067
0.7,0.31,0.56,1,0.23,0.35,0.19,0.6975
0.56,0.3,0.61,0.99,0.21,0.32,0.18,0.6858
0.51,0.29,0.67,0.99,0.26,0.33,0.29,0.6956
0.44,0.27,0.7,0.99,0.26,0.32,0.11,0.6563
0.33,0.26,0.73,0.99,0.25,0.34,0.04,0.631
0.23,0.25,0.79,0.99,0.2,0.33,0.01,0.6254
0.25,0.25,0.83,0.99,0.17,0.33,0,0.6365
0.12,0.24,0.86,0.99,0.09,0.32,0,0.635
0.18,0.23,0.88,0.99,0.07,0.31,0,0.6513
0.08,0.22,0.9,0.99,0.14,0.3,0,0.6269
0.09,0.21,0.92,0.99,0.22,0.3,0,0.6163
0.08,0.2,0.92,0.99,0.16,0.32,0,0.6204
0.11,0.19,0.93,0.99,0.17,0.32,0,0.623
0.1,0.18,0.92,0.99,0.14,0.32,0,0.6224
0.19,0.19,0.91,0.99,0.12,0.34,0,0.6361
0.14,0.23,0.86,0.99,0.13,0.29,0,0.6366
0.23,0.28,0.79,0.99,0.13,0.3,0.08,0.6587
0.32,0.3,0.7,0.99,0.2,0.31,0.25,0.6773
0.36,0.31,0.63,1,0.2,0.32,0.44,0.7046
0.51,0.32,0.48,1,0.17,0.3,0.63,0.747
0.59,0.33,0.45,1,0.15,0.3,0.78,0.7833
0.54,0.34,0.38,1,0.14,0.32,0.88,0.7795
0.52,0.34,0.36,1,0.2,0.31,0.93,0.7745
0.71,0.32,0.52,1,0.22,0.31,0.92,0.8234
0.68,0.31,0.51,1,0.24,0.31,0.86,0.8011
0.6,0.3,0.55,0.99,0.28,0.32,0.74,0.7662
0.48,0.29,0.59,0.99,0.21,0.32,0.58,0.7368
0.4,0.28,0.64,0.99,0.25,0.31,0.4,0.6923
0.27,0.26,0.69,0.99,0.2,0.31,0.21,0.6536
0.4,0.26,0.72,0.99,0.26,0.32,0.02,0.6379
0.39,0.25,0.76,0.99,0.21,0.34,0,0.642
0.39,0.25,0.82,0.99,0.21,0.34,0,0.6506
0.31,0.24,0.85,0.99,0.3,0.32,0,0.6296
0.21,0.24,0.86,0.99,0.22,0.32,0,0.6291
0.15,0.23,0.88,0.99,0.22,0.32,0,0.6199
0.14,0.22,0.89,0.99,0.24,0.31,0,0.617
0.22,0.21,0.9,0.99,0.19,0.32,0,0.6363
0.2,0.21,0.91,0.99,0.19,0.31,0,0.6356
0.21,0.21,0.9,0.99,0.2,0.31,0,0.6333
0.26,0.25,0.84,0.99,0.23,0.31,0,0.6353
0.18,0.29,0.76,0.99,0.22,0.33,0.08,0.6288
0.16,0.32,0.64,1,0.2,0.33,0.24,0.6384
0.28,0.34,0.4,1,0.19,0.34,0.43,0.6544
0.65,0.36,0.31,1,0.2,0.35,0.63,0.7332
0.6,0.35,0.29,1,0.18,0.34,0.74,0.7445
0.54,0.36,0.27,1,0.16,0.33,0.8,0.747
0.46,0.37,0.25,1,0.2,0.33,0.73,0.713
0.67,0.34,0.48,1,0.18,0.33,0.71,0.7807
0.62,0.32,0.57,1,0.2,0.34,0.73,0.7825
0.49,0.31,0.62,1,0.2,0.36,0.64,0.7498
0.48,0.3,0.6,0.99,0.22,0.38,0.54,0.7208
0.48,0.28,0.66,0.99,0.2,0.39,0.37,0.7014
0.31,0.27,0.71,0.99,0.21,0.4,0.21,0.6482
0.28,0.26,0.74,0.99,0.21,0.42,0.03,0.6142
0.28,0.26,0.77,0.99,0.18,0.44,0,0.6168
0.51,0.26,0.78,0.99,0.12,0.43,0,0.6664
0.39,0.25,0.77,0.99,0.17,0.45,0,0.6321
0.12,0.25,0.77,0.99,0.13,0.43,0,0.5963
0.08,0.24,0.74,0.99,0.23,0.42,0,0.5698
0.18,0.23,0.72,0.99,0.28,0.42,0,0.5715
0.26,0.22,0.71,0.99,0.2,0.41,0,0.5963
0.23,0.23,0.7,0.99,0.16,0.42,0,0.5977
0.18,0.24,0.69,0.99,0.15,0.42,0,0.5921
0.13,0.28,0.66,0.99,0.14,0.42,0,0.586
0.12,0.31,0.47,0.99,0.13,0.44,0.07,0.568
0.36,0.34,0.28,1,0.13,0.45,0.26,0.6092
0.66,0.35,0.21,1,0.12,0.46,0.42,0.6762
0.56,0.36,0.18,1,0.06,0.46,0.54,0.6854
0.66,0.36,0.16,1,0.18,0.41,0.63,0.7035
0.64,0.37,0.16,1,0.16,0.41,0.68,0.7113
0.49,0.37,0.15,1,0.17,0.41,0.69,0.6864
0.5,0.37,0.15,1,0.18,0.39,0.71,0.6934
0.51,0.36,0.17,1,0.23,0.37,0.76,0.6999
0.61,0.34,0.24,1,0.27,0.37,0.64,0.6978
0.49,0.32,0.29,1,0.27,0.37,0.49,0.66
0.39,0.3,0.37,1,0.21,0.37,0.31,0.6323
0.23,0.28,0.54,0.99,0.19,0.37,0.15,0.6063
0.16,0.26,0.63,0.99,0.26,0.4,0.01,0.5669
0.21,0.25,0.64,0.99,0.2,0.41,0,0.582
0.12,0.25,0.68,0.99,0.26,0.38,0,0.5686
0.25,0.24,0.68,0.99,0.23,0.38,0,0.5947
0.17,0.24,0.67,0.99,0.25,0.38,0,0.5747
0.11,0.24,0.63,0.99,0.23,0.38,0,0.5606
0.12,0.23,0.61,0.99,0.25,0.41,0,0.5508
0.14,0.23,0.6,0.99,0.3,0.42,0,0.541
0.18,0.22,0.57,0.99,0.28,0.42,0,0.5446
0.2,0.22,0.56,0.99,0.29,0.45,0,0.5411
0.1,0.26,0.48,0.99,0.28,0.43,0,0.5221
0.18,0.31,0.36,0.99,0.24,0.46,0.07,0.5371
0.15,0.34,0.25,0.99,0.24,0.46,0.23,0.5448
0.22,0.35,0.21,1,0.26,0.46,0.43,0.5827
0.41,0.36,0.2,1,0.28,0.46,0.58,0.6352
0.61,0.36,0.19,0.99,0.24,0.42,0.72,0.705
0.66,0.36,0.17,0.99,0.26,0.42,0.79,0.7172
0.54,0.37,0.15,0.99,0.25,0.4,0.83,0.7061
0.44,0.37,0.15,1,0.26,0.42,0.81,0.6822
0.53,0.37,0.14,0.99,0.22,0.44,0.8,0.6986
0.51,0.35,0.16,0.99,0.23,0.46,0.7,0.6719
0.53,0.32,0.37,0.99,0.17,0.45,0.54,0.6893
0.4,0.29,0.51,0.99,0.13,0.43,0.35,0.6659
0.24,0.27,0.63,0.99,0.11,0.42,0.2,0.6346
0.22,0.27,0.69,0.99,0.16,0.42,0.02,0.6036
0.36,0.25,0.72,0.99,0.21,0.42,0,0.6159
0.4,0.25,0.74,0.99,0.24,0.41,0,0.6238
0.27,0.25,0.79,0.99,0.18,0.41,0,0.621
0.21,0.24,0.82,0.99,0.22,0.41,0,0.6062
0.1,0.23,0.82,0.99,0.12,0.43,0,0.5998
0.09,0.21,0.81,0.99,0.19,0.45,0,0.5799
0.06,0.2,0.81,0.99,0.17,0.45,0,0.5748
0.12,0.19,0.79,0.99,0.16,0.44,0,0.585
0.18,0.2,0.78,0.99,0.21,0.43,0,0.5854
0.13,0.26,0.72,0.99,0.21,0.45,0,0.5753
0.2,0.3,0.58,0.99,0.2,0.47,0.08,0.5824
0.21,0.34,0.31,0.99,0.27,0.48,0.25,0.5585
0.26,0.35,0.26,0.99,0.23,0.48,0.45,0.6015
0.27,0.36,0.22,0.99,0.18,0.5,0.61,0.6306
0.5,0.37,0.18,0.99,0.2,0.44,0.75,0.6942
0.66,0.38,0.15,0.99,0.29,0.45,0.85,0.7163
0.77,0.37,0.13,0.99,0.26,0.44,0.88,0.7418
0.74,0.36,0.15,0.99,0.2,0.48,0.88,0.7411
0.55,0.35,0.3,0.99,0.24,0.47,0.81,0.716
0.46,0.32,0.49,0.99,0.26,0.5,0.68,0.6997
0.37,0.31,0.51,0.99,0.26,0.45,0.54,0.6729
0.32,0.3,0.54,0.99,0.22,0.45,0.38,0.6443
0.21,0.27,0.65,0.99,0.26,0.42,0.2,0.6078
0.12,0.26,0.69,0.99,0.2,0.4,0.02,0.5833
0.21,0.25,0.72,0.99,0.26,0.42,0,0.583
0.25,0.25,0.75,0.99,0.25,0.42,0,0.5969
0.28,0.25,0.8,0.99,0.24,0.42,0,0.6114
0.26,0.24,0.83,0.99,0.24,0.43,0,0.6107
0.12,0.24,0.85,0.99,0.24,0.42,0,0.592
0.08,0.24,0.87,0.99,0.22,0.43,0,0.588
0.11,0.22,0.88,0.99,0.26,0.42,0,0.5898
0.09,0.2,0.9,0.99,0.21,0.41,0,0.5939
0.11,0.19,0.89,0.99,0.24,0.38,0,0.5949
0.13,0.23,0.85,0.99,0.24,0.38,0,0.5975
0.15,0.29,0.77,0.99,0.28,0.4,0.07,0.6013
0.2,0.33,0.55,0.99,0.21,0.41,0.24,0.6182
0.34,0.34,0.32,0.99,0.21,0.43,0.43,0.6323
0.47,0.35,0.28,0.99,0.18,0.44,0.62,0.685
0.55,0.36,0.3,0.99,0.09,0.42,0.78,0.7463
0.67,0.33,0.46,0.99,0.12,0.43,0.89,0.801
0.62,0.33,0.52,0.99,0.17,0.43,0.93,0.7997
0.54,0.32,0.55,0.99,0.19,0.4,0.92,0.7904
0.5,0.33,0.46,0.99,0.24,0.39,0.87,0.7548
0.56,0.32,0.47,0.99,0.19,0.4,0.75,0.751
0.5,0.31,0.53,0.99,0.18,0.42,0.59,0.7204
0.42,0.29,0.61,0.99,0.22,0.41,0.4,0.682
0.41,0.27,0.69,0.99,0.13,0.45,0.21,0.6656
0.5,0.26,0.73,0.99,0.13,0.46,0.02,0.6539
0.42,0.26,0.79,0.99,0.12,0.47,0,0.6458
0.36,0.25,0.82,0.99,0.08,0.45,0,0.6498
0.24,0.25,0.85,0.99,0.1,0.47,0,0.6271
0.17,0.24,0.87,0.99,0.17,0.47,0,0.6061
0.19,0.23,0.87,0.99,0.13,0.45,0,0.6185
0.07,0.22,0.86,0.99,0.22,0.44,0,0.5804
0.14,0.21,0.85,0.99,0.2,0.44,0,0.5921
0.18,0.2,0.83,0.99,0.19,0.42,0,0.6
0.18,0.22,0.79,0.99,0.2,0.43,0,0.5934
0.22,0.26,0.73,0.99,0.23,0.43,0,0.5913
0.33,0.28,0.69,0.99,0.23,0.45,0.07,0.6176
0.37,0.3,0.63,0.99,0.28,0.47,0.25,0.6326
0.36,0.32,0.43,0.99,0.18,0.5,0.44,0.6461
0.42,0.33,0.38,0.99,0.17,0.49,0.63,0.6847
0.48,0.33,0.38,0.99,0.16,0.46,0.77,0.7238
0.48,0.33,0.37,0.99,0.15,0.5,0.89,0.7392
0.49,0.33,0.36,0.99,0.17,0.47,0.94,0.7482
0.54,0.33,0.39,0.99,0.13,0.45,0.94,0.7707
0.62,0.32,0.41,0.99,0.16,0.45,0.87,0.7677
0.69,0.32,0.4,0.99,0.15,0.46,0.77,0.7608
0.66,0.3,0.52,0.99,0.13,0.46,0.6,0.748
0.61,0.28,0.64,0.99,0.12,0.49,0.42,0.7225
0.69,0.27,0.69,0.99,0.07,0.49,0.22,0.7185
0.59,0.26,0.72,0.99,0.08,0.51,0.03,0.6669
0.55,0.25,0.75,0.99,0.14,0.56,0,0.6425
0.47,0.25,0.76,0.99,0.13,0.56,0,0.631
0.37,0.25,0.76,0.99,0.11,0.54,0,0.6224
0.25,0.24,0.77,0.99,0.22,0.51,0,0.5868
0.13,0.23,0.78,0.99,0.13,0.5,0,0.5841
0.22,0.21,0.8,0.99,0.22,0.49,0,0.5872
0.27,0.21,0.82,0.99,0.2,0.46,0,0.6061
0.33,0.21,0.8,0.99,0.22,0.44,0,0.6148
0.36,0.23,0.75,0.99,0.2,0.46,0,0.6139
0.27,0.27,0.72,0.99,0.2,0.47,0,0.5978
0.26,0.28,0.73,0.99,0.14,0.47,0.08,0.6233
0.31,0.29,0.7,0.99,0.17,0.46,0.26,0.6543
0.44,0.3,0.67,0.99,0.24,0.47,0.45,0.6935
0.44,0.31,0.61,0.99,0.27,0.45,0.64,0.7151
0.53,0.31,0.6,0.99,0.19,0.42,0.8,0.7713
0.63,0.31,0.59,0.99,0.25,0.42,0.91,0.7953
0.64,0.32,0.46,0.99,0.27,0.44,0.95,0.7772
0.63,0.32,0.43,0.99,0.24,0.44,0.94,0.7731
0.62,0.32,0.4,0.99,0.2,0.43,0.88,0.765
0.59,0.31,0.46,0.99,0.26,0.43,0.75,0.7357
0.53,0.3,0.53,0.99,0.18,0.42,0.59,0.7254
0.54,0.28,0.64,0.99,0.21,0.41,0.41,0.7083
0.47,0.27,0.7,0.99,0.17,0.41,0.21,0.6785
0.41,0.26,0.74,0.99,0.23,0.43,0.02,0.628
0.52,0.25,0.78,0.99,0.21,0.46,0,0.6477
0.48,0.25,0.82,0.99,0.18,0.45,0,0.6531
0.41,0.25,0.85,0.99,0.16,0.43,0,0.6529
0.44,0.25,0.87,0.99,0.14,0.41,0,0.6666
0.39,0.24,0.88,0.99,0.04,0.42,0,0.6751
0.22,0.23,0.89,0.99,0.16,0.45,0,0.6216
0.34,0.22,0.9,0.99,0.22,0.42,0,0.638
0.3,0.22,0.91,0.99,0.2,0.43,0,0.6328
0.17,0.21,0.91,0.99,0.23,0.45,0,0.6018
0.2,0.23,0.9,0.99,0.21,0.45,0,0.6096
0.17,0.27,0.84,0.99,0.2,0.48,0.07,0.6123
0.19,0.31,0.77,0.99,0.21,0.47,0.25,0.639
0.24,0.34,0.63,0.99,0.22,0.51,0.44,0.6546
0.41,0.34,0.47,0.99,0.17,0.5,0.63,0.6973
0.65,0.34,0.48,0.99,0.13,0.46,0.78,0.7768
0.86,0.32,0.58,0.99,0.12,0.47,0.89,0.8424
0.81,0.31,0.64,0.99,0.17,0.46,0.94,0.8435
0.66,0.3,0.67,0.99,0.14,0.44,0.92,0.8272
0.63,0.29,0.67,0.99,0.2,0.4,0.86,0.8087
0.55,0.29,0.66,0.99,0.12,0.39,0.75,0.7906
0.51,0.28,0.67,0.99,0.16,0.41,0.59,0.7454
0.4,0.27,0.69,0.99,0.17,0.4,0.4,0.6974
0.29,0.26,0.71,0.99,0.24,0.4,0.21,0.6381
0.23,0.25,0.73,0.99,0.2,0.39,0.02,0.6061
0.14,0.25,0.74,0.99,0.16,0.41,0,0.5927
0.16,0.24,0.78,0.99,0.15,0.4,0,0.6045
0.23,0.23,0.82,0.99,0.3,0.4,0,0.5964
0.36,0.23,0.84,0.99,0.25,0.41,0,0.6279
0.22,0.23,0.85,0.99,0.21,0.38,0,0.6192
0.37,0.23,0.86,0.99,0.17,0.43,0,0.6426
0.25,0.23,0.87,0.99,0.21,0.41,0,0.6208
0.25,0.22,0.88,0.99,0.22,0.41,0,0.6177
0.18,0.22,0.88,0.99,0.21,0.39,0,0.6141
0.14,0.24,0.87,0.99,0.25,0.41,0,0.5983
0.19,0.26,0.84,1,0.21,0.38,0.02,0.6209
0.18,0.27,0.78,1,0.27,0.4,0.08,0.6076
0.43,0.28,0.73,1,0.22,0.41,0.17,0.6637
0.48,0.29,0.69,1,0.22,0.41,0.2,0.6727
0.56,0.3,0.68,1,0.21,0.39,0.41,0.7258
0.53,0.31,0.58,1,0.25,0.38,0.53,0.7197
0.77,0.31,0.54,1,0.24,0.38,0.74,0.7886
0.67,0.3,0.56,1,0.26,0.41,0.57,0.7377
0.62,0.3,0.55,1,0.21,0.38,0.5,0.7306
0.53,0.29,0.56,1,0.26,0.41,0.53,0.7067
0.4,0.28,0.6,1,0.24,0.41,0.61,0.7066
0.32,0.27,0.64,1,0.28,0.39,0.44,0.6672
0.27,0.26,0.69,0.99,0.28,0.4,0.19,0.621
0.26,0.25,0.7,0.99,0.24,0.4,0.03,0.5996
0.29,0.24,0.72,1,0.27,0.43,0,0.593
0.23,0.24,0.74,1,0.24,0.39,0,0.5967
0.19,0.24,0.76,0.99,0.21,0.39,0,0.5993
0.21,0.24,0.78,0.99,0.13,0.4,0,0.6168
0.18,0.23,0.8,0.99,0.16,0.39,0,0.6111
0.24,0.23,0.83,0.99,0.2,0.4,0,0.6161
0.14,0.23,0.84,0.99,0.14,0.43,0,0.6069
0.07,0.22,0.85,0.99,0.21,0.44,0,0.5831
0.08,0.23,0.86,0.99,0.08,0.47,0,0.6022
0.12,0.25,0.84,0.99,0.16,0.46,0,0.597
0.24,0.26,0.81,1,0.21,0.48,0.04,0.6112
0.32,0.27,0.76,1,0.21,0.49,0.12,0.6315
0.32,0.28,0.7,1,0.23,0.49,0.22,0.6334
0.45,0.3,0.67,1,0.22,0.51,0.34,0.6721
0.63,0.29,0.62,1,0.13,0.49,0.36,0.7144
0.57,0.3,0.6,1,0.17,0.48,0.39,0.7033
0.53,0.3,0.57,1,0.17,0.45,0.47,0.7072
0.53,0.3,0.53,1,0.12,0.42,0.43,0.7081
0.56,0.29,0.59,1,0.17,0.42,0.38,0.7063
0.66,0.29,0.62,1,0.22,0.43,0.38,0.7149
0.74,0.28,0.64,1,0.17,0.45,0.29,0.7203
0.7,0.27,0.68,1,0.12,0.44,0.2,0.7148
0.55,0.26,0.71,0.99,0.1,0.42,0.09,0.6828
0.59,0.26,0.73,1,0.04,0.45,0.01,0.6831
0.54,0.26,0.75,0.99,0.04,0.44,0,0.6776
0.54,0.26,0.77,0.99,0.06,0.43,0,0.6786
0.54,0.25,0.79,0.99,0.04,0.42,0,0.6864
0.48,0.25,0.8,0.99,0.36,0.41,0,0.6276
0.54,0.25,0.81,0.99,0.04,0.4,0,0.6915
0.48,0.24,0.8,0.99,0.07,0.39,0,0.6789
0.38,0.23,0.81,0.99,0.12,0.36,0,0.6558
0.21,0.23,0.81,0.99,0.16,0.37,0,0.6203
0.15,0.23,0.81,0.99,0.13,0.35,0,0.6173
0.14,0.25,0.79,0.99,0.15,0.34,0,0.616
0.33,0.27,0.76,0.99,0.15,0.31,0.03,0.6549
0.36,0.28,0.72,1,0.16,0.32,0.17,0.6742
0.41,0.29,0.69,1,0.15,0.34,0.11,0.6684
0.43,0.3,0.67,1,0.07,0.33,0.05,0.6749
0.5,0.3,0.58,1,0.13,0.32,0.25,0.6982
0.57,0.3,0.57,1,0.05,0.35,0.59,0.773
0.63,0.3,0.63,1,0.04,0.37,0.76,0.8177
0.74,0.3,0.65,0.99,0.35,0.38,0.93,0.8139
0.73,0.3,0.65,0.99,0.35,0.4,0.67,0.7657
0.76,0.29,0.64,0.99,0.12,0.38,0.34,0.7554
0.7,0.28,0.62,0.99,0.14,0.36,0.31,0.7358
0.61,0.27,0.67,0.99,0.11,0.34,0.26,0.7262
0.63,0.26,0.7,0.99,0.23,0.35,0.2,0.7028
0.65,0.26,0.71,0.99,0.17,0.35,0.05,0.6924
0.65,0.26,0.73,0.99,0.17,0.39,0,0.6807
0.57,0.25,0.76,0.99,0.17,0.38,0,0.6725
0.46,0.25,0.78,0.99,0.24,0.38,0,0.6444
0.35,0.24,0.77,0.99,0.24,0.38,0,0.6249
0.27,0.24,0.75,0.99,0.21,0.38,0,0.6121
0.4,0.24,0.76,0.99,0.21,0.36,0,0.6405
0.48,0.25,0.79,0.99,0.26,0.37,0,0.648
0.22,0.24,0.81,0.99,0.2,0.37,0,0.6168
0.15,0.24,0.82,0.99,0.17,0.38,0,0.6106
0.19,0.26,0.81,0.99,0.19,0.38,0,0.6144
0.36,0.27,0.77,0.99,0.2,0.42,0.07,0.6432
0.31,0.28,0.74,0.99,0.22,0.41,0.25,0.6569
0.35,0.29,0.7,0.99,0.24,0.42,0.46,0.6892
0.46,0.3,0.64,0.99,0.24,0.44,0.66,0.7324
0.59,0.31,0.53,0.99,0.21,0.41,0.82,0.7706
0.63,0.3,0.56,0.99,0.2,0.42,0.93,0.801
0.68,0.3,0.6,0.99,0.22,0.4,0.98,0.8237
0.68,0.3,0.61,0.99,0.21,0.39,0.98,0.8295
0.73,0.3,0.63,0.99,0.17,0.38,0.91,0.837
0.83,0.29,0.67,0.99,0.13,0.38,0.79,0.8445
0.84,0.28,0.69,0.99,0.15,0.36,0.62,0.819
0.76,0.27,0.71,0.99,0.17,0.36,0.42,0.7716
0.66,0.26,0.74,0.99,0.25,0.35,0.21,0.7114
0.62,0.26,0.77,0.99,0.29,0.35,0.02,0.6709
0.56,0.25,0.79,0.99,0.2,0.35,0,0.6749
0.3,0.25,0.8,0.99,0.22,0.32,0,0.6356
0.2,0.24,0.81,0.99,0.19,0.31,0,0.625
0.31,0.23,0.83,0.99,0.22,0.31,0,0.6417
0.39,0.24,0.84,0.99,0.27,0.3,0,0.6498
0.21,0.24,0.85,0.99,0.2,0.32,0,0.6284
0.21,0.24,0.86,0.99,0.2,0.33,0,0.6289
0.34,0.24,0.87,0.99,0.27,0.33,0,0.6413
0.31,0.23,0.87,0.99,0.28,0.34,0,0.633
0.17,0.24,0.87,0.99,0.25,0.33,0,0.616
0.16,0.27,0.83,0.99,0.26,0.31,0.04,0.6223
0.36,0.28,0.8,0.99,0.24,0.31,0.08,0.6589
0.43,0.29,0.73,0.99,0.24,0.33,0.15,0.673
0.37,0.3,0.7,0.99,0.29,0.34,0.32,0.6761
0.5,0.3,0.69,0.99,0.21,0.33,0.34,0.7145
0.54,0.3,0.68,0.99,0.24,0.31,0.39,0.7261
0.55,0.3,0.65,0.99,0.27,0.3,0.53,0.7438
0.57,0.3,0.64,0.99,0.3,0.31,0.78,0.7806
0.55,0.3,0.65,0.99,0.22,0.32,0.69,0.7741
0.44,0.29,0.67,0.99,0.26,0.33,0.67,0.747
0.42,0.28,0.69,0.99,0.25,0.32,0.54,0.7268
0.36,0.27,0.72,0.99,0.23,0.31,0.4,0.7015
0.27,0.26,0.75,0.99,0.24,0.31,0.23,0.6609
0.19,0.26,0.79,0.99,0.3,0.32,0.04,0.6088
0.29,0.25,0.81,0.99,0.28,0.35,0,0.6211
0.17,0.25,0.83,0.99,0.3,0.34,0,0.6023
0.15,0.25,0.85,0.99,0.28,0.37,0,0.5979
0.26,0.24,0.86,0.99,0.26,0.36,0,0.6239
0.28,0.23,0.88,0.99,0.27,0.35,0,0.6281
0.24,0.23,0.89,0.99,0.29,0.35,0,0.6215
0.31,0.23,0.9,0.99,0.29,0.35,0,0.6319
0.26,0.22,0.9,0.99,0.24,0.37,0,0.6278
0.26,0.22,0.9,0.99,0.28,0.38,0,0.6191
0.19,0.24,0.87,0.99,0.25,0.38,0,0.612
0.22,0.28,0.82,0.99,0.26,0.4,0.03,0.6148
0.35,0.3,0.74,0.99,0.24,0.4,0.09,0.6413
0.24,0.32,0.67,0.99,0.25,0.4,0.1,0.6135
0.28,0.34,0.49,0.99,0.23,0.4,0.27,0.6253
0.44,0.34,0.46,0.99,0.27,0.4,0.24,0.6375
0.56,0.34,0.47,0.99,0.27,0.38,0.35,0.6803
0.71,0.33,0.46,0.99,0.24,0.36,0.52,0.7374
0.69,0.32,0.52,0.99,0.25,0.36,0.58,0.7505
0.62,0.32,0.5,0.99,0.2,0.37,0.72,0.7639
0.54,0.3,0.6,0.99,0.16,0.38,0.82,0.7865
0.43,0.29,0.64,0.99,0.21,0.37,0.68,0.7443
0.34,0.28,0.67,0.99,0.22,0.36,0.46,0.6952
0.29,0.27,0.7,0.99,0.22,0.38,0.23,0.6472
0.23,0.27,0.72,0.99,0.27,0.38,0.05,0.6023
0.1,0.26,0.74,0.99,0.24,0.4,0,0.5775
0.12,0.25,0.78,0.99,0.24,0.38,0,0.5882
0.16,0.24,0.82,0.99,0.22,0.35,0,0.6083
0.15,0.24,0.84,0.99,0.21,0.36,0,0.6099
0.17,0.24,0.86,0.99,0.11,0.35,0,0.6336
0.19,0.24,0.87,0.99,0.17,0.37,0,0.6261
0.18,0.24,0.88,0.99,0.2,0.35,0,0.6236
0.24,0.24,0.89,0.99,0.27,0.35,0,0.6239
0.26,0.23,0.9,0.99,0.2,0.36,0,0.6384
0.29,0.25,0.89,0.99,0.13,0.36,0,0.656
0.31,0.28,0.85,0.99,0.12,0.34,0.05,0.67
0.28,0.31,0.76,0.99,0.21,0.35,0.14,0.6558
0.46,0.32,0.69,0.99,0.19,0.35,0.31,0.7062
0.65,0.31,0.67,0.99,0.2,0.34,0.49,0.7643
0.68,0.3,0.67,0.99,0.16,0.35,0.69,0.8057
0.61,0.3,0.68,0.99,0.22,0.34,0.81,0.8081
0.61,0.3,0.67,0.99,0.2,0.35,0.87,0.8154
0.6,0.3,0.66,0.99,0.18,0.37,0.89,0.8182
0.61,0.3,0.64,0.99,0.22,0.42,0.8,0.7848
0.56,0.3,0.64,0.99,0.23,0.41,0.64,0.75
0.53,0.29,0.61,0.99,0.25,0.39,0.49,0.7123
0.54,0.28,0.68,0.99,0.27,0.39,0.37,0.7003
0.46,0.27,0.72,0.99,0.29,0.39,0.21,0.6622
0.46,0.27,0.74,0.99,0.25,0.39,0.03,0.642
0.45,0.26,0.79,0.99,0.24,0.41,0,0.6426
0.34,0.26,0.82,0.99,0.19,0.45,0,0.6311
0.4,0.26,0.84,0.99,0.22,0.42,0,0.6435
0.22,0.26,0.85,0.99,0.2,0.42,0,0.6184
0.26,0.26,0.86,0.99,0.21,0.41,0,0.6273
0.33,0.25,0.86,0.99,0.22,0.4,0,0.6382
0.54,0.25,0.86,0.99,0.2,0.41,0,0.6747
0.48,0.25,0.86,0.99,0.23,0.42,0,0.6561
0.23,0.25,0.86,0.99,0.29,0.43,0,0.6036
0.18,0.26,0.85,0.99,0.31,0.44,0,0.5892
0.15,0.27,0.84,0.99,0.25,0.48,0.06,0.5986
0.15,0.29,0.79,0.99,0.25,0.47,0.21,0.6199
0.16,0.31,0.72,0.99,0.24,0.46,0.42,0.6506
0.18,0.33,0.64,0.99,0.25,0.46,0.59,0.6722
0.42,0.34,0.5,0.99,0.26,0.42,0.72,0.7166
0.62,0.33,0.54,0.99,0.29,0.44,0.81,0.7639
0.61,0.33,0.5,0.99,0.28,0.44,0.89,0.7687
0.51,0.33,0.52,0.99,0.31,0.42,0.88,0.7504
0.54,0.33,0.53,0.99,0.3,0.42,0.79,0.7436
0.67,0.31,0.59,0.99,0.29,0.39,0.67,0.7603
0.63,0.29,0.67,0.99,0.29,0.37,0.53,0.7412
